0,0.34555034967828024,
1,0.16521695682440168,
2,0.15785740557301012,
3,0.16005672668988247,
4,0.1487922397464111,
5,0.1521853986482233,
6,0.1375761677038744,
7,0.14186858792554907,
8,0.13914324647926388,
9,0.13223466608503395,
10,0.12680149060360887,
11,0.12458706418970321,
12,0.12772713221291854,
13,0.12561440331548696,
14,0.12138654111008496,
15,0.1293094487432916,
16,0.12703726410538413,
17,0.12283977159583258,
18,0.1188356542504181,
19,0.11703940491114811,
20,0.11338458013447021,
21,0.11368077260344328,
22,0.11802814865402557,
23,0.1186455424081383,
24,0.11196379464737155,
25,0.11369522188009991,
26,0.11603881590627826,
27,0.11271120234515836,
28,0.11603764009878896,
29,0.11791473850458886,
30,0.12593168739179736,
31,0.11739897428984777,
32,0.11264719493047805,
33,0.11101381540705421,
34,0.10839375385007716,
35,0.10951832922862498,
